"No.","Time","Source","Destination","Protocol","Length","Info"
"1693","11:50:43.542944","fe80::8ea:9ff4:b695:3eec","ff02::fb","MDNS","219","Standard query 0x0000 TXT julianna apple tv._airplay._tcp.local, ""QU"" question TXT Erikaâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question TXT Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local, ""QU"" question OPT"
"1694","11:50:43.582435","::","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441"
"1695","11:50:43.582765","fe80::1cef:2af5:9e0c:9441","ff02::2","ICMPv6","62","Router Solicitation"
"1696","11:50:43.614899","fe80::1898:4345:ca50:657d","ff02::fb","MDNS","382","Standard query response 0x0000 TXT, cache flush PTR _apple-mobdev2._tcp.local PTR b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local PTR b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local SRV, cache flush 0 0 32498 Adams-iPhone.local AAAA, cache flush fe80::1898:4345:ca50:657d A, cache flush 10.181.25.81 NSEC, cache flush b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local NSEC, cache flush Adams-iPhone.local OPT"
"1697","11:50:43.620091","10.181.26.48","10.181.27.255","UDP","305","54915  >  54915 Len=263"
"1698","11:50:43.636865","162.159.136.234","10.181.26.48","TLSv1.2","136","Application Data"
"1699","11:50:43.655164","fe80::1891:b18b:f6eb:5ab9","ff02::fb","MDNS","1301","Standard query 0x0000 PTR _homekit._tcp.local, ""QM"" question PTR _raop._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local PTR 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local PTR D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local PTR 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local PTR 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local PTR 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local PTR 7CD1C3106832@941 TV._raop._tcp.local PTR E0897E88A8E7@Titaaa._raop._tcp.local PTR 5855CA60FF86@Apple TV._raop._tcp.local PTR 50DE06B4A575@YRJDaLoneWolf._raop._tcp.local PTR 28FF3C9DB3B9@Selinâ\200\231s TV._raop._tcp.local PTR A01828F406B2@Nick's Apple TV._raop._tcp.local PTR B8782E3F5666@gabyTV:)._raop._tcp.local PTR 28FF3CA2F46B@The squads Apple TV._raop._tcp.local PTR 086698B67BC0@Living Room*._raop._tcp.local PTR 0469F8B67189@julianna apple tv._raop._tcp.local PTR C8D083BC7239@Bedroom (2)._raop._tcp.local PTR Samsung 6 Series (40)._airplay._tcp.local PTR 941 TV._airplay._tcp.local PTR Samsung Q6 Series (49)._airplay._tcp.local PTR Titaaa._airplay._tcp.local PTR Samsung 4 Series (32)._airplay._tcp.local PTR Apple TV (2)._airplay._tcp.local PTR YRJDaLoneWolf._airplay._tcp.local PTR Selinâ\200\231s TV._airplay._tcp.local PTR Nick's Apple TV._airplay._tcp.local PTR gabyTV:)._airplay._tcp.local PTR The squads Apple TV._airplay._tcp.local PTR Living Room*._airplay._tcp.local PTR julianna apple tv._airplay._tcp.local PTR Bedroom (2)._airplay._tcp.local OPT"
"1700","11:50:43.668674","162.159.136.234","10.181.26.48","TLSv1.2","100","Application Data"
"1701","11:50:43.668716","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=55 Ack=18186 Win=2063 Len=0"
"1702","11:50:43.679774","fe80::8ea:9ff4:b695:3eec","ff02::16","ICMPv6","130","Multicast Listener Report Message v2"
"1703","11:50:43.681327","fe80::19f8:42c5:420c:f733","ff02::c","UDP","718","63443  >  3702 Len=656"
"1704","11:50:43.685852","fe80::2e64:1fff:fe8a:64a","ff02::fb","MDNS","623","Standard query response 0x0000 PTR Living Room TV._airplay._tcp.local TXT, cache flush SRV, cache flush 0 0 7000 CastTV-3.local A, cache flush 10.181.26.38 AAAA, cache flush fe80::2e64:1fff:fe8a:64a NSEC, cache flush Living Room TV._airplay._tcp.local NSEC, cache flush CastTV-3.local"
"1705","11:50:43.742057","fe80::2e64:1fff:fe65:70be","ff02::fb","MDNS","625","Standard query response 0x0000 PTR Del'McQuannterrias._airplay._tcp.local TXT, cache flush SRV, cache flush 0 0 7000 CastTV-5.local A, cache flush 10.181.26.71 AAAA, cache flush fe80::2e64:1fff:fe65:70be NSEC, cache flush Del'McQuannterrias._airplay._tcp.local NSEC, cache flush CastTV-5.local"
"1706","11:50:43.744643","162.159.136.234","10.181.26.48","TLSv1.2","262","Application Data"
"1707","11:50:43.755176","fe80::2e64:1fff:fe26:2cb9","ff02::fb","MDNS","617","Standard query response 0x0000 PTR Mikey's TV._airplay._tcp.local TXT, cache flush SRV, cache flush 0 0 7000 CastTV.local A, cache flush 10.181.26.222 AAAA, cache flush fe80::2e64:1fff:fe26:2cb9 NSEC, cache flush Mikey's TV._airplay._tcp.local NSEC, cache flush CastTV.local"
"1708","11:50:43.760670","fe80::1898:4345:ca50:657d","ff02::fb","MDNS","214","Standard query response 0x0000 PTR b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local PTR b0:70:2d:07:92:86@fe80::b270:2dff:fe07:9286._apple-mobdev2._tcp.local OPT"
"1709","11:50:43.766232","fe80::1922:72e2:62b:5da1","ff02::c","UDP","718","58934  >  3702 Len=656"
"1710","11:50:43.769059","fe80::8ea:9ff4:b695:3eec","ff02::fb","MDNS","140","Standard query 0x0000 TXT Bedroom (2)._airplay._tcp.local, ""QU"" question OPT"
"1711","11:50:43.771650","162.159.136.234","10.181.26.48","TLSv1.2","240","Application Data"
"1712","11:50:43.771669","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=55 Ack=18580 Win=2062 Len=0"
"1713","11:50:43.774212","fe80::1cef:2af5:9e0c:9441","ff02::fb","MDNS","186","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _raop._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"1714","11:50:43.823813","fe80::448:b7f8:8bad:373f","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from a8:66:7f:3a:5d:15"
"1715","11:50:43.833958","fe80::1c9a:509c:d583:18b5","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 70:48:0f:a9:6e:27"
"1716","11:50:43.845958","fe80::107b:eb59:5a24:6b72","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 38:f9:d3:b3:42:d7"
"1717","11:50:43.861031","fe80::18a9:d538:b72c:4763","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 58:55:ca:60:ff:85"
"1718","11:50:43.867935","fe80::1c61:76aa:4cc2:1dbb","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 34:42:62:33:9e:38"
"1719","11:50:43.871668","fe80::79:669a:ca1:9e96","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 50:de:06:ae:a7:b2"
"1720","11:50:43.875642","fe80::143f:83cc:2570:3e2a","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 14:20:5e:93:65:1d"
"1721","11:50:43.879289","fe80::b1:22b4:4842:7fe8","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 7c:d1:c3:10:66:51"
"1722","11:50:43.886662","162.159.136.234","10.181.26.48","TLSv1.2","217","Application Data"
"1723","11:50:43.890484","fe80::105e:a577:358c:a9d3","ff02::2","ICMPv6","70","Router Solicitation from 4c:57:ca:7e:01:7e"
"1724","11:50:43.890484","fe80::1c3c:e0b8:80ac:40c4","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 5a:14:8d:f8:62:0f"
"1725","11:50:43.895463","fe80::1807:a8a0:6546:f101","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 3c:22:fb:20:a1:1d"
"1726","11:50:43.898518","fe80::8f0:361a:ff38:42f5","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 64:c7:53:d8:b1:04"
"1727","11:50:43.899417","fe80::1003:ef10:facc:c561","ff02::fb","MDNS","136","Standard query response 0x0000 PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local"
"1728","11:50:43.904968","fe80::1027:fc2e:82fa:dd53","ff02::fb","MDNS","141","Standard query response 0x0000 PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
"1729","11:50:43.906070","fe80::c8c:63:36b1:1ec1","ff02::1:ff40:2fca","ICMPv6","86","Neighbor Solicitation for fe80::8a1:4b17:8940:2fca from 28:ff:3c:99:4b:a5"
"1730","11:50:43.919831","fe80::82f:3619:2cf5:d31c","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 04:69:f8:b6:71:88"
"1731","11:50:43.919831","fe80::18ce:54b3:9cb:928e","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 08:66:98:b6:7b:be"
"1732","11:50:43.920738","fe80::1cef:2af5:9e0c:9441","ff02::fb","MDNS","179","Standard query 0x0000 TXT Albertâ\200\231s iMac._companion-link._tcp.local, ""QU"" question TXT gabbyâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question OPT"
"1733","11:50:43.926944","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=55 Ack=18743 Win=2067 Len=0"
"1734","11:50:43.941309","fe80::1428:d535:2d97:2a85","ff02::fb","MDNS","132","Standard query response 0x0000 PTR Naomiâ\200\231s MacBook._companion-link._tcp.local"
"1735","11:50:43.973427","fe80::875:307f:62da:639e","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 24:1b:7a:af:28:be"
"1736","11:50:43.984163","fe80::c8f:d6b6:e71d:7cb0","ff02::fb","MDNS","138","Standard query response 0x0000 PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local"
"1737","11:50:43.993065","fe80::1cef:2af5:9e0c:9441","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"1738","11:50:43.995550","fe80::1003:ef10:facc:c561","ff02::fb","MDNS","238","Standard query response 0x0000 TXT, cache flush NSEC, cache flush gabbyâ\200\231s MacBook Air._companion-link._tcp.local"
"1739","11:50:44.020300","fe80::877:809a:2ef8:2964","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from a4:83:e7:9f:34:68"
"1740","11:50:44.020300","fe80::29d:6bff:fe27:c60b","ff02::2","ICMPv6","70","Router Solicitation from 00:9d:6b:27:c6:0b"
"1741","11:50:44.022264","fe80::891:759b:80f6:9c33","ff02::fb","MDNS","386","Standard query response 0x0000 PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 63334 Jareds-MacBook-Air-2.local AAAA, cache flush fe80::891:759b:80f6:9c33 A, cache flush 10.181.25.43 NSEC, cache flush Jaredâ\200\231s MacBook Air._companion-link._tcp.local NSEC, cache flush Jareds-MacBook-Air-2.local"
"1742","11:50:44.063814","fe80::8ea:9ff4:b695:3eec","ff02::fb","MDNS","1503","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR Titaaa._companion-link._tcp.local PTR Lanceâ\200\231s iPad._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR Amandaâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR iPad (19)._companion-link._tcp.local PTR iPad._companion-link._tcp.local PTR Veronicaâ\200\231s MacBook Air._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Kaylaâ\200\231s MacBook (1569)._companion-link._tcp.local PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Selinâ\200\231s TV._companion-link._tcp.local PTR Living Room*._companion-link._tcp.local PTR KlausMacBookPro._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local PTR caro 2.0._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR M.G. Tv._companion-link._tcp.local PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Allysonâ\200\231s iPad._companion-link._tcp.local PTR Deundreâ\200\231s MacBook Air._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Bedroom (2)._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local PTR Gisselleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local OPT"
"1743","11:50:44.063814","fe80::1cef:2af5:9e0c:9441","ff02::fb","MDNS","216","Standard query 0x0000 TXT Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local, ""QU"" question TXT Naomiâ\200\231s MacBook._companion-link._tcp.local, ""QU"" question TXT Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local, ""QU"" question OPT"
"1744","11:50:44.069780","fe80::57c:7ee4:26fb:c073","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"1745","11:50:44.069780","fe80::57c:7ee4:26fb:c073","ff02::1:3","LLMNR","84","Standard query 0x4474 A wpad"
"1746","11:50:44.069780","fe80::57c:7ee4:26fb:c073","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"1747","11:50:44.110057","fe80::19f8:42c5:420c:f733","ff02::c","UDP","718","63443  >  3702 Len=656"
"1748","11:50:44.113473","fe80::1867:9760:27a7:1791","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from 94:f6:d6:11:cc:78"
"1749","11:50:44.128259","fe80::cd0:51bb:3f52:fe75","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from f0:18:98:5c:df:a5"
"1750","11:50:44.139427","fe80::1816:9519:b6eb:d8ea","ff02::fb","MDNS","123","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question PTR _3EC252A5._sub._googlecast._tcp.local, ""QM"" question"
"1751","11:50:44.185391","fe80::c8f:d6b6:e71d:7cb0","ff02::fb","MDNS","240","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local"
"1752","11:50:44.194894","fe80::c853:228a:5803:b971","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1753","11:50:44.206814","fe80::14e0:8cda:f637:a4f2","ff02::1:ff0c:9441","ICMPv6","86","Neighbor Solicitation for fe80::1cef:2af5:9e0c:9441 from a0:18:28:f4:06:b1"
"1754","11:50:44.209997","fe80::1027:fc2e:82fa:dd53","ff02::fb","MDNS","194","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local"
"1755","11:50:44.243912","fe80::c853:228a:5803:b971","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1756","11:50:44.244075","fe80::c853:228a:5803:b971","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1757","11:50:44.248664","162.159.136.234","10.181.26.48","TLSv1.2","251","Application Data"
"1758","11:50:44.249818","fe80::1428:d535:2d97:2a85","ff02::fb","MDNS","239","Standard query response 0x0000 TXT, cache flush NSEC, cache flush Naomiâ\200\231s MacBook._companion-link._tcp.local"
"1759","11:50:44.254769","fe80::c853:228a:5803:b971","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1760","11:50:44.262860","fe80::c853:228a:5803:b971","ff02::fb","MDNS","527","Standard query response 0x742f PTR b8cd6c8f18d20bd46aa7f6d92a4fdf03._alljoyn._udp.local SRV 1 1 9955 b8cd6c8f18d20bd46aa7f6d92a4fdf03.local TXT PTR b8cd6c8f18d20bd46aa7f6d92a4fdf03._alljoyn._tcp.local SRV 1 1 9955 b8cd6c8f18d20bd46aa7f6d92a4fdf03.local TXT TXT TXT AAAA fe80::c853:228a:5803:b971"
"1761","11:50:44.262860","fe80::c853:228a:5803:b971","ff02::fb","MDNS","331","Standard query 0x7431 PTR _alljoyn._udp.local, ""QU"" question PTR _alljoyn._tcp.local, ""QU"" question TXT TXT"
"1762","11:50:44.262860","fe80::c853:228a:5803:b971","ff02::fb","MDNS","527","Standard query response 0x742f PTR b8cd6c8f18d20bd46aa7f6d92a4fdf03._alljoyn._udp.local SRV 1 1 9955 b8cd6c8f18d20bd46aa7f6d92a4fdf03.local TXT PTR b8cd6c8f18d20bd46aa7f6d92a4fdf03._alljoyn._tcp.local SRV 1 1 9955 b8cd6c8f18d20bd46aa7f6d92a4fdf03.local TXT TXT TXT AAAA fe80::c853:228a:5803:b971"
"1763","11:50:44.262860","fe80::c853:228a:5803:b971","ff02::fb","MDNS","331","Standard query 0x7431 PTR _alljoyn._udp.local, ""QU"" question PTR _alljoyn._tcp.local, ""QU"" question TXT TXT"
"1764","11:50:44.289301","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=55 Ack=18940 Win=2066 Len=0"
"1765","11:50:44.311780","162.159.136.234","10.181.26.48","TLSv1.2","285","Application Data"
"1766","11:50:44.351795","10.181.26.48","162.159.136.234","TCP","54","2488  >  443 [ACK] Seq=55 Ack=19171 Win=2065 Len=0"
"1767","11:50:44.376960","fe80::c853:228a:5803:b971","ff02::fb","MDNS","527","Standard query response 0x742f PTR b8cd6c8f18d20bd46aa7f6d92a4fdf03._alljoyn._udp.local SRV 1 1 9955 b8cd6c8f18d20bd46aa7f6d92a4fdf03.local TXT PTR b8cd6c8f18d20bd46aa7f6d92a4fdf03._alljoyn._tcp.local SRV 1 1 9955 b8cd6c8f18d20bd46aa7f6d92a4fdf03.local TXT TXT TXT AAAA fe80::c853:228a:5803:b971"
"1768","11:50:44.376960","fe80::c853:228a:5803:b971","ff02::fb","MDNS","331","Standard query 0x7431 PTR _alljoyn._udp.local, ""QU"" question PTR _alljoyn._tcp.local, ""QU"" question TXT TXT"
"1769","11:50:44.399757","fe80::c853:228a:5803:b971","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1770","11:50:44.465450","fe80::46a:232:b7f2:7e0d","ff02::16","ICMPv6","90","Multicast Listener Report Message v2"
"1771","11:50:44.500520","fe80::9ab8:baff:fe22:ac35","ff02::fb","MDNS","308","Standard query response 0x0000 PTR, cache flush Android.local PTR, cache flush Android.local A, cache flush 10.181.26.32 AAAA, cache flush fe80::9ab8:baff:fe22:ac35 NSEC, cache flush 32.26.181.10.in-addr.arpa NSEC, cache flush 5.3.C.A.2.2.E.F.F.F.A.B.8.B.A.9.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android.local"
"1772","11:50:44.504453","fe80::57c:7ee4:26fb:c073","ff02::1:3","LLMNR","84","Standard query 0x4474 A wpad"
"1773","11:50:44.524240","fe80::1082:7ed5:6cf1:ae72","ff02::fb","MDNS","99","Standard query 0x0000 PTR _meshcop._udp.local, ""QM"" question"
"1774","11:50:44.533005","fe80::1860:ae4a:7ea3:272a","ff02::fb","MDNS","1398","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Reisâ\200\231s MacBook Pro._companion-link._tcp.local PTR Peterâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Brettâ\200\231s MacBook Pro._companion-link._tcp.local PTR Sidneyâ\200\231s MacBook Air._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Nicoleâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR caro 2.0._companion-link._tcp.local PTR M.G. Tv._companion-link._tcp.local PTR KlausMacBookPro._companion-link._tcp.local PTR Mylesâ\200\231 MacBook Pro._companion-link._tcp.local PTR delaneyâ\200\231s MacBook Air._companion-link._tcp.local PTR YRJDaLoneWolf._companion-link._tcp.local PTR Dylanâ\200\231s MacBook Air._companion-link._tcp.local PTR Ioanna's iPad._companion-link._tcp.local PTR Amyâ\200\231s MacBook Pro._companion-link._tcp.local PTR emmaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Anniqueâ\200\231s MacBook Air._companion-link._tcp.local PTR Allexeâ\200\231s MacBook Air._companion-link._tcp.local PTR Reis Ehmanâ\200\231s iPad._companion-link._tcp.local PTR Hayleyâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad._companion-link._tcp.local PTR Veronicaâ\200\231s MacBook Air._companion-link._tcp.local PTR The squads Apple TV._companion-link._tcp.local PTR Meganâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Living Room*._companion-link._tcp.local PTR Erikaâ\200\231s MacBook Air._companion-link._tcp.local PTR Sophiaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Arnelleâ\200\231s MacBook Pro._companion-link._tcp.local PTR Deundreâ\200\231s MacBook Air._companion-link._tcp.local PTR Alexâ\200\231s MacBook Air._companion-link._tcp.local PTR Bedroom (2)._companion-link._tcp.local PTR Albertâ\200\231s iMac._companion-link._tcp.local PTR gabbyâ\200\231s MacBook Air._companion-link._tcp.local PTR Austinâ\200\231s MacBook Pro (2)._companion-link._tcp.local PTR Naomiâ\200\231s MacBook._companion-link._tcp.local PTR Jeovanyâ\200\231s MacBook Air._companion-link._tcp.local PTR Jaredâ\200\231s MacBook Air._companion-link._tcp.local OPT"
"1775","11:50:44.533005","fe80::1860:ae4a:7ea3:272a","ff02::fb","MDNS","501","Standard query 0x0000 PTR _sleep-proxy._udp.local, ""QM"" question PTR 70-35-60-63.1 gabyTV:)._sleep-proxy._udp.local PTR 70-35-60-63.1 The squads Apple TV._sleep-proxy._udp.local PTR 70-35-60-63.1 Apple TV (2)._sleep-proxy._udp.local PTR 70-35-60-63.1 941 TV._sleep-proxy._udp.local PTR 70-35-60-63.1 YRJDaLoneWolf._sleep-proxy._udp.local PTR 70-35-60-63.1 julianna apple tv._sleep-proxy._udp.local PTR 70-35-60-63.1 Nick's Apple TV._sleep-proxy._udp.local PTR 70-35-60-63.1 M.G. Tv._sleep-proxy._udp.local PTR 70-35-60-63.1 Bedroom (2)._sleep-proxy._udp.local OPT"
"1776","11:50:44.619122","10.181.26.48","10.181.27.255","UDP","305","54915  >  54915 Len=263"
"1777","11:50:44.624307","fe80::91:55b1:47f0:9cbc","ff02::fb","MDNS","432","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question TXT C608435C-5128-532A-84A3-42BFA51FF300._homekit._tcp.local, ""QU"" question TXT 644F840F-0905-57C4-B0C1-85CE9A8BBC26._homekit._tcp.local, ""QU"" question TXT 47D154E7-8D63-5144-A7CF-2E54D89CFCDB._homekit._tcp.local, ""QU"" question TXT 7F31A117-B151-577E-90F1-1DC82C2790A0._homekit._tcp.local, ""QU"" question TXT D652C4B3-E44D-58D6-82D7-BC61B1CE285D._homekit._tcp.local, ""QU"" question TXT 69DA8E26-28E3-5843-9F7D-CA1F2C29CAB9._homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"1778","11:50:44.638492","10.181.26.48","130.211.26.229","TLSv1.2","93","Application Data"
"1779","11:50:44.638669","10.181.26.48","130.211.26.229","TLSv1.2","78","Application Data"
"1780","11:50:44.638695","10.181.26.48","130.211.26.229","TCP","54","2473  >  443 [FIN, ACK] Seq=64 Ack=1 Win=511 Len=0"
"1781","11:50:44.654773","fe80::14e0:8cda:f637:a4f2","ff02::1:fff0:9cbc","ICMPv6","86","Neighbor Solicitation for fe80::91:55b1:47f0:9cbc from a0:18:28:f4:06:b1"
"1782","11:50:44.654773","130.211.26.229","10.181.26.48","TCP","56","443  >  2473 [ACK] Seq=1 Ack=64 Win=287 Len=0"
"1783","11:50:44.654773","130.211.26.229","10.181.26.48","TCP","56","443  >  2473 [FIN, ACK] Seq=1 Ack=64 Win=287 Len=0"
"1784","11:50:44.654773","130.211.26.229","10.181.26.48","TCP","56","443  >  2473 [ACK] Seq=2 Ack=65 Win=287 Len=0"
"1785","11:50:44.672222","fe80::b1:22b4:4842:7fe8","ff02::1:fff0:9cbc","ICMPv6","86","Neighbor Solicitation for fe80::91:55b1:47f0:9cbc from 7c:d1:c3:10:66:51"
"1786","11:50:44.689905","fe80::8a1:4b17:8940:2fca","ff02::fb","MDNS","1088","Standard query 0x0000 PTR _raop._tcp.local, ""QM"" question PTR _airplay._tcp.local, ""QM"" question PTR 28FF3C9DB3B9@Selinâ\200\231s TV._raop._tcp.local PTR 5855CA60FF86@Apple TV._raop._tcp.local PTR B8782E3F5666@gabyTV:)._raop._tcp.local PTR 7CD1C3106832@941 TV._raop._tcp.local PTR 50DE06B4A575@YRJDaLoneWolf._raop._tcp.local PTR A01828F406B2@Nick's Apple TV._raop._tcp.local PTR E0897E665D3E@M.G. Tv._raop._tcp.local PTR E0897E88A8E7@Titaaa._raop._tcp.local PTR 086698B67BC0@Living Room*._raop._tcp.local PTR 0469F8B67189@julianna apple tv._raop._tcp.local PTR C8D083BC7239@Bedroom (2)._raop._tcp.local PTR 28FF3CA2F46B@The squads Apple TV._raop._tcp.local PTR Selinâ\200\231s TV._airplay._tcp.local PTR Samsung 4 Series (32)._airplay._tcp.local PTR Apple TV (2)._airplay._tcp.local PTR M.G. Tv._airplay._tcp.local PTR gabyTV:)._airplay._tcp.local PTR 941 TV._airplay._tcp.local PTR YRJDaLoneWolf._airplay._tcp.local PTR Nick's Apple TV._airplay._tcp.local PTR Titaaa._airplay._tcp.local PTR Living Room*._airplay._tcp.local PTR julianna apple tv._airplay._tcp.local PTR Bedroom (2)._airplay._tcp.local PTR Samsung Q6 Series (49)._airplay._tcp.local PTR Living Room TV._airplay._tcp.local PTR Del'McQuannterrias._airplay._tcp.local PTR Mikey's TV._airplay._tcp.local PTR The squads Apple TV._airplay._tcp.local OPT"
"1787","11:50:44.695242","162.159.136.234","10.181.26.48","TLSv1.2","132","Application Data"
